order_id,CUST ID,First Name,last_name,date,product,category,region,price,qty,quantity,rating,gender,margin_pct,tags,age,SALES_AMT,DOB,Reg?,sales_amount,channel,payment_mode,unit_cost,profit
ORD-014155,CUST-5719,Taiwo,Obi,2024-07-29,Face Cream,Health,Kano,16600.0,2,2,4.2,Male,36.14,"first_purchase,vip",42,33200.0,1982-05-12,No,33200.0,B2B,Bank Transfer,10600.0,12000.0
ORD-014134,CUST-9627,Emeka,Adeyemi,2024-06-20,Printer,Electronics,Lagos,114000.0,2,2,5.0,F,43.86,new_customer,38,228000.0,1986-09-10,Yes,228000.0,B2B,Mobile App,64000.0,100000.0
ORD-011631,CUST-5135,Chidi,Ibrahim,2024-07-02,Sanitiser 5L,Health,Lagos,6500.0,1,1,3.8,Female,29.23,"new_customer,promo,online_exclusive",65,6500.0,1959-06-20,No,6500.0,Wholesale,,4600.0,1900.0
ORD-010408,CUST-5646,Kemi,Lawal,2024-01-22,Laptop,Electronics,Abuja,483700.0,1,1,4.6,F,33.08,"new_customer,first_purchase,loyalty",61,483700.0,1963-09-05,Yes,483700.0,In-Store,POS,323700.0,160000.0
ORD-011748,CUST-2275,Musa,Suleiman,2024-04-26,Rice 50kg,Groceries,Lagos,,10,10,2.6,F,35.52,"loyalty,new_customer",50,442000.0,1974-12-02,Yes,442000.0,Wholesale,Mobile App,28500.0,157000.0
ORD-012620,CUST-7244,Bisi,Eze,2024-06-03,Monitor,Electronics,Ibadan,274600.0,5,5,5.0,Female,32.12,"bulk_order,vip,promo",21,1373000.0,2003-01-17,Yes,1373000.0,Wholesale,Bank Transfer,186400.0,441000.0
ORD-012667,CUST-8259,Umar,Hassan,2024-11-04,Sugar 25kg,Groceries,Enugu,23800.0,0,0,3.0,F,29.83,"loyalty,online_exclusive",63,47600.0,1961-03-15,No,47600.0,In-Store,Mobile App,16700.0,14200.0
ORD-011004,CUST-5986,Hauwa,Nwosu,2024-08-10,Notebook A4,Stationery,Ibadan,4200.0,20,20,5.0,Female,30.95,"seasonal,first_purchase,promo",62,84000.0,1962-06-27,No,84000.0,Wholesale,Cash,2900.0,26000.0
ORD-012771,CUST-8269,Amina,Lawal,2024-06-19,Headset,Electronics,Lagos,23200.0,2,2,4.0,M,31.47,"online_exclusive,vip,seasonal",41,46400.0,1983-06-04,Yes,46400.0,Wholesale,Bank Transfer,15900.0,14600.0
ORD-012280,CUST-5326,Taiwo,Bello,2024-04-04,Rice 50kg,Groceries,Abuja,42600.0,3,3,4.2,Male,29.58,"promo,online_exclusive",53,127800.0,1971-01-09,No,127800.0,B2B,Cash,30000.0,37800.0
ORD-012451,CUST-3780,Fatima,Nwosu,2024-09-08,Tablet,Electronics,Lagos,129800.0,0,0,3.2,M,33.59,"online_exclusive,loyalty",21,649000.0,2003-07-13,Yes,649000.0,In-Store,USSD,86200.0,218000.0
ORD-012396,CUST-8736,Ola,Lawal,2024-04-04,Laptop,Electronics,Enugu,463600.0,1,1,3.7,F,33.18,"new_customer,promo",57,463600.0,1967-07-07,Yes,463600.0,Wholesale,POS,309800.0,153800.0
ORD-012294,CUST-5744,Fatima,Nwosu,2024-01-28,Rice 50kg,Groceries,Ibadan,46800.0,10,10,4.8,Male,43.16,"bulk_order,vip",28,468000.0,1996-10-28,Yes,468000.0,Online,Bank Transfer,26600.0,202000.0
ORD-010843,CUST-9321,Bisi,Suleiman,2024-07-28,Printer,Electronics,Enugu,121700.0,,3,4.2,Male,37.06,seasonal,53,365100.0,1971-05-18,No,365100.0,B2B,POS,76600.0,135300.0
ORD-013089,CUST-1254,Musa,Lawal,2024-03-24,Pens 50pk,Stationery,Lagos,5400.0,1,1,4.1,Female,31.48,"vip,first_purchase,promo",55,5400.0,1969-03-21,Yes,5400.0,In-Store,POS,3700.0,1700.0
ORD-011875,CUST-9438,Ngozi,Femi,2024-04-15,Printer,Electronics,Abuja,127600.0,1,1,4.8,M,40.52,loyalty,61,127600.0,1963-12-22,No,127600.0,Wholesale,POS,75900.0,51700.0
ORD-012693,CUST-1153,Musa,Adeyemi,2024-07-07,Office Chair,Furniture,Enugu,125900.0,2,2,4.3,Female,39.48,"new_customer,loyalty",44,251800.0,1980-07-07,Yes,251800.0,In-Store,Mobile App,76200.0,99400.0
ORD-011042,CUST-2809,Yemi,Bello,2024-03-10,Tablet,Electronics,Lagos,190900.0,10,10,5.0,Female,41.64,"bulk_order,loyalty",53,1909000.0,1971-02-08,No,1909000.0,In-Store,Mobile App,111400.0,795000.0
ORD-011689,CUST-9457,Emeka,Adesanya,2024-04-06,Phone,Electronics,Ibadan,102800.0,10,10,4.7,F,29.86,"first_purchase,seasonal",20,1028000.0,2004-03-11,No,1028000.0,Online,Mobile App,72100.0,307000.0
ORD-013054,CUST-9090,Chidi,Adeyemi,2024-10-01,Sanitiser 5L,Health,Port Harcourt,8300.0,1,1,3.8,Female,28.92,"loyalty,first_purchase,online_exclusive",45,8300.0,1979-07-03,No,8300.0,Wholesale,POS,5900.0,2400.0
ORD-012613,CUST-1126,Musa,Nwosu,2024-07-16,Pens 50pk,Stationery,PORT HARCOURT,-3800.0,5,5,5.0,M,31.58,"new_customer,seasonal,promo",41,19000.0,1983-08-03,Yes,19000.0,B2B,Mobile App,2600.0,6000.0
ORD-010023,CUST-3086,Emeka,Bello,2024-01-07,Vitamins,Health,Abuja,16000.0,5,5,3.3,M,29.38,"new_customer,online_exclusive",46,80000.0,1978-11-20,No,80000.0,B2B,Cash,11300.0,23500.0
ORD-010985,CUST-9044,Tunde,Adewale,2024-06-28,Sanitiser 5L,Health,Ibadan,6400.0,3,3,4.9,F,40.62,vip,54,19200.0,1970-09-02,Yes,19200.0,Wholesale,Mobile App,3800.0,7800.0
ORD-010850,CUST-7538,Ngozi,Hassan,2024-02-13,Vitamins,Health,Lagos,18300.0,10,10,4.0,Female,34.97,"online_exclusive,new_customer,first_purchase",31,183000.0,1993-01-22,No,183000.0,Online,POS,11900.0,64000.0
ORD-013613,CUST-4076,Kemi,Suleiman,2024-08-30,Bookshelf,Furniture,Lagos,51700.0,3,3,4.0,M,30.17,"bulk_order,online_exclusive,promo",47,155100.0,1977-09-09,No,155100.0,Online,Bank Transfer,36100.0,46800.0
ORD-012602,CUST-1160,Ngozi,Adesanya,2024-08-07,Headset,Electronics,Ibadan,27500.0,20,20,4.8,F,38.18,online_exclusive,21,550000.0,2003-01-23,Yes,550000.0,In-Store,POS,17000.0,210000.0
ORD-011038,CUST-8965,Amina,Lawal,2024-03-07,Sugar 25kg,Groceries,Kano,19400.0,3,3,5.0,Female,42.78,"new_customer,online_exclusive,vip",39,58200.0,1985-01-13,Yes,58200.0,Online,Bank Transfer,11100.0,24900.0
ORD-011818,CUST-6574,Kemi,Eze,2024-08-08,Face Cream,Health,Port Harcourt,16600.0,5,5,4.2,Female,39.16,"promo,new_customer,online_exclusive",62,83000.0,1962-01-02,Yes,83000.0,Online,USSD,10100.0,32500.0
ORD-010079,CUST-3788,Seun,Okoro,2024-05-28,Pens 50pk,Stationery,Port Harcourt,,1,1,4.0,F,34.48,"vip,online_exclusive,first_purchase",18,5800.0,2006-03-24,No,5800.0,B2B,USSD,3800.0,2000.0
ORD-011704,CUST-7232,Seun,Obi,2024-06-19,Bookshelf,Furniture,Ibadan,62400.0,0,0,3.2,F,39.1,"new_customer,seasonal",59,62400.0,1965-06-28,Yes,62400.0,B2B,USSD,38000.0,24400.0
ORD-010514,CUST-9603,Tunde,Adesanya,2024-01-22,Office Chair,Furniture,Kano,78400.0,1,1,3.6,M,37.37,"seasonal,first_purchase",41,78400.0,1983-07-28,Yes,78400.0,Online,USSD,49100.0,29300.0
ORD-012402,CUST-3699,Hauwa,Adewale,2024-05-28,Monitor,Electronics,Port Harcourt,222700.0,2,2,5.0,Female,38.8,online_exclusive,41,445400.0,1983-11-10,Yes,445400.0,Online,POS,136300.0,172800.0
ORD-012300,CUST-8140,Taiwo,Eze,2024-09-13,Monitor,Electronics,Lagos,240400.0,1,1,2.8,M,37.15,"first_purchase,online_exclusive,vip",36,240400.0,1988-03-07,No,240400.0,B2B,Cash,151100.0,89300.0
ORD-013657,CUST-2718,Musa,Hassan,2024-09-16,Headset,Electronics,Kano,37400.0,1,1,4.4,F,39.57,"promo,seasonal,first_purchase",35,37400.0,1989-01-19,Yes,37400.0,In-Store,Mobile App,22600.0,14800.0
ORD-013283,CUST-8831,Adaeze,Okonkwo,2024-09-12,Phone,Electronics,Ibadan,101600.0,2,2,5.0,Female,30.02,"bulk_order,online_exclusive",57,203200.0,1967-08-16,Yes,203200.0,In-Store,POS,71100.0,61000.0
ORD-012798,CUST-4719,Bisi,Bello,2024-06-07,Bookshelf,Furniture,Abuja,41700.0,2,2,1.8,F,44.84,"new_customer,bulk_order",25,83400.0,1999-05-03,No,83400.0,In-Store,Mobile App,23000.0,37400.0
ORD-012910,CUST-8770,Bisi,Idris,2024-06-28,Tablet,Electronics,Ibadan,128000.0,10,10,5.0,Female,36.33,"seasonal,first_purchase",35,1280000.0,1989-11-21,No,1280000.0,In-Store,Mobile App,81500.0,465000.0
ORD-010383,CUST-4477,Kemi,Nwosu,2024-10-28,Headset,Electronics,Enugu,35900.0,,1,3.7,Female,37.05,"seasonal,online_exclusive",18,35900.0,2006-05-22,No,35900.0,B2B,USSD,22600.0,13300.0
ORD-011360,CUST-7842,Kemi,Adewale,2024-06-16,Office Chair,Furniture,Abuja,99000.0,1,1,3.6,M,28.69,online_exclusive,40,99000.0,1984-03-22,No,99000.0,B2B,Bank Transfer,70600.0,28400.0
ORD-011028,CUST-8291,Tunde,Idris,2024-09-06,Stapler,Stationery,IBADAN,5800.0,5,5,4.8,Female,44.83,seasonal,53,29000.0,1971-04-11,Yes,29000.0,B2B,USSD,3200.0,13000.0
ORD-011991,CUST-3995,Chidi,Obi,2024-10-11,Rice 50kg,Groceries,Abuja,46500.0,1,1,4.7,M,34.19,"loyalty,online_exclusive",53,46500.0,1971-04-10,Yes,46500.0,B2B,,30600.0,15900.0
ORD-011271,CUST-1302,Ngozi,Lawal,2024-05-26,Office Chair,Furniture,Kano,95900.0,2,2,3.9,M,36.81,"bulk_order,first_purchase,vip",62,191800.0,1962-08-01,No,191800.0,B2B,Bank Transfer,60600.0,70600.0
ORD-010827,CUST-2766,Yemi,Eze,2024-01-03,Standing Desk,Furniture,Enugu,199600.0,5,5,5.0,M,35.87,vip,56,998000.0,1968-08-20,No,998000.0,Online,Cash,128000.0,358000.0
ORD-012980,CUST-7262,Hauwa,Bello,2024-09-26,Standing Desk,Furniture,Kano,158700.0,10,10,4.2,M,43.67,"vip,promo",50,1587000.0,1974-10-10,No,1587000.0,B2B,Cash,89400.0,693000.0
ORD-012783,CUST-2036,Umar,Obi,2024-08-02,Notebook A4,Stationery,Ibadan,4200.0,3,3,4.3,Female,33.33,first_purchase,35,12600.0,1989-05-23,No,12600.0,Online,USSD,2800.0,4200.0
ORD-013609,CUST-7872,Seun,Nwosu,2024-12-02,Rice 50kg,Groceries,Abuja,46700.0,1,1,4.7,Female,42.18,"bulk_order,first_purchase,online_exclusive",23,46700.0,2001-11-05,No,46700.0,In-Store,USSD,27000.0,19700.0
ORD-011851,CUST-3967,Tunde,Adewale,2024-07-22,Headset,Electronics,Port Harcourt,38300.0,2,2,4.3,F,42.3,promo,63,76600.0,1961-02-20,Yes,76600.0,B2B,USSD,22100.0,32400.0
ORD-011249,CUST-4029,Ngozi,Lawal,2024-11-07,Printer,Electronics,Lagos,112000.0,1,1,3.9,Female,34.29,"first_purchase,bulk_order,online_exclusive",35,112000.0,1989-11-27,No,112000.0,B2B,Mobile App,73600.0,38400.0
ORD-011626,CUST-8912,Hauwa,Idris,2024-08-04,Phone,Electronics,Abuja,159400.0,2,2,4.8,Male,28.86,"online_exclusive,loyalty",25,318800.0,1999-02-08,No,318800.0,Online,POS,113400.0,92000.0
ORD-010652,CUST-9176,Seun,Bello,2024-04-11,Tablet,Electronics,Kano,131400.0,5,5,4.9,Male,36.68,bulk_order,39,657000.0,1985-01-07,Yes,657000.0,B2B,Cash,83200.0,241000.0
ORD-010646,CUST-9003,Chidi,Adeyemi,2024-10-23,Sugar 25kg,Groceries,Abuja,20900.0,1,1,4.7,F,28.71,"first_purchase,seasonal",30,20900.0,1994-02-06,No,20900.0,Wholesale,Cash,14900.0,6000.0
ORD-011896,CUST-6905,Fatima,Femi,2024-04-29,Notebook A4,Stationery,Ibadan,4200.0,20,20,2.9,Male,30.95,vip,38,84000.0,1986-12-27,No,84000.0,B2B,POS,2900.0,26000.0
ORD-014189,CUST-7854,Ngozi,Femi,2024-06-29,Phone,Electronics,Ibadan,111900.0,20,20,3.7,Female,35.75,"new_customer,vip",30,2238000.0,1994-09-13,No,2238000.0,B2B,Bank Transfer,71900.0,800000.0
ORD-012262,CUST-7219,Umar,Suleiman,2024-12-24,Printer,Electronics,Abuja,136400.0,2,2,1.0,F,38.93,online_exclusive,32,272800.0,1992-01-20,Yes,272800.0,Online,Bank Transfer,83300.0,106200.0
ORD-010714,CUST-1336,Hauwa,Okoro,2024-02-13,Rice 50kg,Groceries,Port Harcourt,43300.0,20,20,4.9,M,32.33,"vip,loyalty,new_customer",24,866000.0,2000-06-17,Yes,866000.0,In-Store,POS,29300.0,280000.0
ORD-013784,CUST-6355,Adaeze,Eze,2024-05-05,Standing Desk,Furniture,Kano,198300.0,1,1,,Female,42.56,"online_exclusive,promo,vip",48,198300.0,1976-01-16,No,198300.0,B2B,Mobile App,113900.0,84400.0
ORD-010001,CUST-8676,Seun,Femi,2024-07-28,Notebook A4,Stationery,Abuja,3900.0,5,5,4.2,Female,35.9,"vip,promo",40,19500.0,1984-09-23,No,19500.0,In-Store,Cash,2500.0,7000.0
ORD-010091,CUST-6335,Emeka,Adesanya,2024-11-19,Face Cream,Health,Lagos,16400.0,3,3,3.7,Female,36.59,"vip,loyalty,bulk_order",19,49200.0,2005-09-25,Yes,49200.0,Wholesale,Mobile App,10400.0,18000.0
ORD-014070,CUST-8864,Yemi,Suleiman,2024-11-29,Sugar 25kg,Groceries,Port Harcourt,16600.0,2,2,3.8,F,42.77,new_customer,38,33200.0,1986-10-23,Yes,33200.0,Online,,9500.0,14200.0
ORD-013923,CUST-2601,Emeka,Ibrahim,2024-01-12,Sanitiser 5L,Health,Kano,,2,2,4.6,Female,39.39,"bulk_order,first_purchase",34,19800.0,1990-04-22,No,19800.0,Online,Bank Transfer,6000.0,7800.0
ORD-011423,CUST-4920,Amina,Okonkwo,2024-11-11,Laptop,Electronics,Ibadan,476600.0,2,2,1.9,F,37.47,seasonal,47,953200.0,1977-07-07,No,953200.0,Online,Cash,298000.0,357200.0
ORD-013084,CUST-1835,Seun,Adesanya,2024-09-14,Cooking Oil,Groceries,Abuja,31400.0,1,1,,F,40.45,"vip,loyalty,new_customer",25,31400.0,1999-04-26,No,31400.0,Wholesale,Cash,18700.0,12700.0
ORD-011769,CUST-7161,Hauwa,Adesanya,2024-05-12,Stapler,Stationery,Port Harcourt,9200.0,,3,1.3,M,31.52,"first_purchase,online_exclusive",42,27600.0,1982-05-04,Yes,27600.0,B2B,POS,6300.0,8700.0
ORD-012750,CUST-9615,Taiwo,Okoro,2024-09-07,Stapler,Stationery,Port Harcourt,7300.0,2,2,5.0,Female,41.1,bulk_order,43,14600.0,1981-07-20,No,14600.0,Online,USSD,4300.0,6000.0
ORD-013302,CUST-5481,Bisi,Obi,2024-01-20,Headset,Electronics,Port Harcourt,39500.0,10,10,3.8,F,39.49,"loyalty,promo",33,395000.0,1991-05-12,Yes,395000.0,Online,Cash,23900.0,156000.0
ORD-011547,CUST-5559,Fatima,Suleiman,2024-01-08,Cooking Oil,Groceries,Port Harcourt,34900.0,1,1,4.8,F,34.96,new_customer,55,34900.0,1969-12-22,Yes,34900.0,Online,Bank Transfer,22700.0,12200.0
ORD-010588,CUST-3273,Amina,Eze,2024-06-04,Printer,Electronics,LAGOS,115700.0,20,20,4.0,Female,42.44,"first_purchase,bulk_order",64,2314000.0,1960-04-01,No,2314000.0,In-Store,POS,66600.0,982000.0
ORD-012962,CUST-6716,Hauwa,Femi,2024-04-16,Pens 50pk,Stationery,Lagos,4300.0,1,1,3.9,Male,39.53,"new_customer,bulk_order",40,4300.0,1984-05-16,Yes,4300.0,In-Store,Bank Transfer,2600.0,1700.0
ORD-012548,CUST-9902,Kemi,Nwosu,2024-09-22,Headset,Electronics,Kano,28300.0,1,1,4.0,Female,38.87,"vip,first_purchase",38,28300.0,1986-06-07,Yes,28300.0,In-Store,Mobile App,17300.0,11000.0
ORD-010815,CUST-2013,Musa,Okoro,2024-09-06,Bookshelf,Furniture,Port Harcourt,44000.0,1,1,2.8,M,36.82,"new_customer,loyalty,online_exclusive",47,44000.0,1977-11-21,Yes,44000.0,In-Store,POS,27800.0,16200.0
ORD-012268,CUST-1649,Bisi,Suleiman,2024-02-11,Standing Desk,Furniture,Port Harcourt,112700.0,2,2,3.3,Male,28.39,"new_customer,loyalty,promo",19,225400.0,2005-07-19,No,225400.0,Online,Bank Transfer,80700.0,64000.0
ORD-013784,CUST-6355,Adaeze,Eze,2024-05-05,Standing Desk,Furniture,Kano,198300.0,1,1,3.8,Female,42.56,"online_exclusive,promo,vip",48,198300.0,1976-01-16,No,198300.0,B2B,Mobile App,113900.0,84400.0
ORD-011446,CUST-5407,Emeka,Bello,2024-10-11,Pens 50pk,Stationery,Lagos,5100.0,2,2,2.9,Female,31.37,"new_customer,loyalty",58,10200.0,1966-01-12,Yes,10200.0,Wholesale,Cash,3500.0,3200.0
ORD-012672,CUST-3684,Bisi,Idris,2024-12-12,Monitor,Electronics,Ibadan,220700.0,3,3,1.9,Male,30.81,"bulk_order,new_customer,first_purchase",46,662100.0,1978-05-10,No,662100.0,In-Store,Cash,152700.0,204000.0
ORD-013523,CUST-6465,Bisi,Okoro,2024-09-05,Sanitiser 5L,Health,Ibadan,8600.0,10,10,3.6,Female,34.88,"first_purchase,vip",34,86000.0,1990-10-17,Yes,86000.0,Online,Mobile App,5600.0,30000.0
ORD-013980,CUST-3005,Seun,Adesanya,2024-06-16,Sugar 25kg,Groceries,Abuja,23300.0,2,2,4.4,M,38.63,first_purchase,40,46600.0,1984-12-07,Yes,46600.0,B2B,Bank Transfer,14300.0,18000.0
ORD-011220,CUST-5219,Tunde,Eze,2024-09-29,Tablet,Electronics,Port Harcourt,140700.0,1,1,3.0,Female,31.98,"promo,bulk_order",42,140700.0,1982-06-10,Yes,140700.0,In-Store,Mobile App,95700.0,45000.0
ORD-010581,CUST-3419,Ola,Bello,2024-01-28,Vitamins,Health,Enugu,12400.0,1,1,5.0,M,34.68,online_exclusive,46,12400.0,1978-11-12,Yes,12400.0,In-Store,Mobile App,8100.0,4300.0
ORD-011016,CUST-7019,Taiwo,Obi,2024-12-10,Sugar 25kg,Groceries,Lagos,20500.0,1,1,4.8,Male,43.9,"vip,online_exclusive,seasonal",59,20500.0,1965-07-08,No,20500.0,Online,USSD,11500.0,9000.0
ORD-010117,CUST-4012,Chidi,Suleiman,2024-04-07,Pens 50pk,Stationery,Enugu,6400.0,1,1,4.1,M,40.62,"bulk_order,seasonal",25,6400.0,1999-01-18,Yes,6400.0,B2B,USSD,3800.0,2600.0
ORD-012010,CUST-9691,Ola,Ibrahim,2024-06-29,Bookshelf,Furniture,Lagos,43700.0,1,1,5.0,Male,43.94,"seasonal,online_exclusive",43,43700.0,1981-01-12,No,43700.0,B2B,USSD,24500.0,19200.0
ORD-011427,CUST-9861,Fatima,Ibrahim,2024-12-02,Notebook A4,Stationery,Port Harcourt,2600.0,3,3,5.0,Female,46.15,"bulk_order,vip",24,7800.0,2000-01-10,No,7800.0,B2B,USSD,1400.0,3600.0
ORD-011598,CUST-7775,Chidi,Adewale,2024-06-02,Tablet,Electronics,Abuja,177300.0,3,3,5.0,Male,42.47,"first_purchase,bulk_order",51,531900.0,1973-02-27,Yes,531900.0,Wholesale,USSD,102000.0,225900.0
ORD-014097,CUST-5730,Emeka,Adewale,2024-01-28,Phone,Electronics,Abuja,112400.0,1,1,5.0,F,40.04,"vip,first_purchase,loyalty",52,112400.0,1972-07-10,Yes,112400.0,B2B,USSD,67400.0,45000.0
ORD-010211,CUST-9666,Ola,Okoro,2024-08-30,Office Chair,Furniture,Ibadan,116600.0,10,10,5.0,M,38.77,"online_exclusive,bulk_order",21,1166000.0,2003-09-22,Yes,1166000.0,In-Store,Mobile App,71400.0,452000.0
ORD-011123,CUST-1366,Chidi,Adewale,2024-01-26,Cooking Oil,Groceries,Abuja,35800.0,5,5,5.0,M,35.2,"loyalty,online_exclusive",31,179000.0,1993-08-07,Yes,179000.0,Wholesale,Bank Transfer,23200.0,63000.0
ORD-010365,CUST-3690,Umar,Hassan,2024-06-17,Notebook A4,Stationery,Ibadan,2500.0,3,3,5.0,F,40.0,online_exclusive,39,7500.0,1985-02-24,Yes,7500.0,Online,USSD,1500.0,3000.0
ORD-012674,CUST-5906,Adaeze,Lawal,2024-12-03,Standing Desk,Furniture,Ibadan,148800.0,3,3,4.7,Male,34.27,"first_purchase,vip,seasonal",48,446400.0,1976-12-14,No,446400.0,Online,Cash,97800.0,153000.0
ORD-012015,CUST-7818,Seun,Suleiman,2024-05-08,Cooking Oil,Groceries,Lagos,26000.0,,5,4.8,Female,36.92,"vip,online_exclusive,loyalty",65,130000.0,1959-03-01,Yes,130000.0,In-Store,USSD,16400.0,48000.0
ORD-010481,CUST-3667,Bisi,Ibrahim,2024-07-13,Headset,Electronics,Enugu,37300.0,20,20,4.1,F,43.16,"bulk_order,loyalty,first_purchase",22,746000.0,2002-02-21,Yes,746000.0,Wholesale,POS,21200.0,322000.0
ORD-010356,CUST-6552,Bisi,Adeyemi,2024-01-07,Face Cream,Health,Kano,13000.0,,1,5.0,Female,29.23,new_customer,52,13000.0,1972-12-02,Yes,13000.0,B2B,Cash,9200.0,3800.0
ORD-010519,CUST-9113,Chidi,Ibrahim,2024-05-23,Bookshelf,Furniture,Lagos,54500.0,1,1,4.8,F,33.03,"promo,online_exclusive,vip",54,54500.0,1970-08-14,No,54500.0,Online,,36500.0,18000.0
ORD-013203,CUST-3050,Kemi,Lawal,2024-12-29,Vitamins,Health,Enugu,11600.0,2,2,4.9,M,37.93,"promo,first_purchase",56,23200.0,1968-01-01,No,23200.0,In-Store,Mobile App,7200.0,8800.0
ORD-011246,CUST-3899,Hauwa,Ibrahim,2024-03-27,Rice 50kg,Groceries,Port Harcourt,42700.0,10,10,3.8,M,40.98,vip,27,427000.0,1997-09-25,Yes,427000.0,Wholesale,Cash,25200.0,175000.0
ORD-012317,CUST-5014,Seun,Okoro,2024-12-23,Sanitiser 5L,Health,Port Harcourt,6300.0,1,1,3.0,F,36.51,bulk_order,34,6300.0,1990-12-16,Yes,6300.0,In-Store,Mobile App,4000.0,2300.0
ORD-011125,CUST-8738,Tunde,Suleiman,2024-10-10,Notebook A4,Stationery,Kano,2800.0,3,3,4.9,F,32.14,"first_purchase,new_customer,promo",54,8400.0,1970-10-02,Yes,8400.0,Online,USSD,1900.0,2700.0
ORD-011620,CUST-4569,Taiwo,Adesanya,2024-03-20,Tablet,Electronics,Ibadan,172000.0,1,1,3.7,F,32.79,"vip,loyalty,seasonal",23,172000.0,2001-05-22,No,172000.0,Online,Mobile App,115600.0,56400.0
ORD-011710,CUST-9144,Kemi,Bello,2024-04-14,Printer,Electronics,Abuja,101700.0,10,10,5.0,Male,42.18,"first_purchase,bulk_order,vip",39,1017000.0,1985-06-07,No,1017000.0,In-Store,USSD,58800.0,429000.0
ORD-013730,CUST-7361,Fatima,Adewale,2024-03-19,Notebook A4,Stationery,Ibadan,4000.0,3,3,3.9,Female,45.0,"vip,loyalty,bulk_order",30,12000.0,1994-11-20,No,12000.0,In-Store,POS,2200.0,5400.0
ORD-011501,CUST-1224,Emeka,Okoro,2024-04-29,Laptop,Electronics,Lagos,384800.0,3,3,4.8,Female,36.49,loyalty,48,1154400.0,1976-09-10,No,1154400.0,In-Store,Mobile App,244400.0,421200.0
ORD-012931,CUST-1006,Seun,Adesanya,2024-03-11,Sugar 25kg,Groceries,Ibadan,22100.0,3,3,4.3,M,35.29,"online_exclusive,first_purchase,promo",50,66300.0,1974-09-04,Yes,66300.0,In-Store,Mobile App,14300.0,23400.0
ORD-013325,CUST-4168,Taiwo,Bello,2024-05-12,Vitamins,Health,LAGOS,17400.0,5,5,4.7,Female,43.68,"new_customer,bulk_order",56,87000.0,1968-11-21,No,87000.0,Wholesale,Bank Transfer,9800.0,38000.0
ORD-010639,CUST-6128,Yemi,Adeyemi,2024-08-04,Printer,Electronics,Ibadan,120200.0,3,3,4.2,M,44.59,"new_customer,loyalty",48,360600.0,1976-08-20,No,360600.0,Online,Cash,66600.0,160800.0
ORD-011629,CUST-1033,Adaeze,Nwosu,2024-10-11,Sanitiser 5L,Health,Port Harcourt,11600.0,20,20,3.6,Female,41.38,"promo,new_customer",22,232000.0,2002-07-06,No,232000.0,Online,USSD,6800.0,96000.0
ORD-010249,CUST-4390,Ola,Ibrahim,2024-01-19,Monitor,Electronics,Abuja,209100.0,2,2,4.2,Male,37.64,"loyalty,bulk_order,online_exclusive",45,418200.0,1979-06-27,No,418200.0,Wholesale,USSD,130400.0,157400.0
ORD-011574,CUST-1948,Bisi,Obi,2024-04-18,Bookshelf,Furniture,Port Harcourt,46200.0,1,1,4.7,Female,33.33,"first_purchase,bulk_order",40,46200.0,1984-08-25,Yes,46200.0,In-Store,Cash,30800.0,15400.0
ORD-010220,CUST-4042,Ngozi,Idris,2024-04-01,Tablet,Electronics,Ibadan,171500.0,10,10,,F,40.23,"online_exclusive,bulk_order,seasonal",50,1715000.0,1974-08-20,Yes,1715000.0,B2B,Cash,102500.0,690000.0
ORD-011906,CUST-5824,Amina,Adeyemi,2024-12-21,Bookshelf,Furniture,Abuja,45100.0,3,3,5.0,Male,33.92,"new_customer,seasonal",54,135300.0,1970-05-07,No,135300.0,B2B,,29800.0,45900.0
ORD-012275,CUST-4765,Fatima,Hassan,2024-09-30,Phone,Electronics,Lagos,105500.0,1,1,4.0,F,30.81,"online_exclusive,first_purchase,seasonal",62,105500.0,1962-02-12,Yes,105500.0,Online,USSD,73000.0,32500.0
ORD-011653,CUST-5192,Fatima,Nwosu,2024-05-23,Bookshelf,Furniture,Abuja,47600.0,5,5,2.8,Male,33.82,"vip,bulk_order",41,238000.0,1983-07-04,No,238000.0,In-Store,USSD,31500.0,80500.0
ORD-014178,CUST-7284,Amina,Bello,2024-07-14,Bookshelf,Furniture,Port Harcourt,51000.0,2,2,4.8,Female,30.98,vip,44,102000.0,1980-02-19,No,102000.0,Online,Bank Transfer,35200.0,31600.0
ORD-012318,CUST-3859,Emeka,Suleiman,2024-10-06,Headset,Electronics,Lagos,36700.0,10,10,4.0,Female,42.78,loyalty,52,367000.0,1972-02-20,No,367000.0,B2B,POS,21000.0,157000.0
ORD-010833,CUST-2496,Ola,Eze,2024-11-09,Stapler,Stationery,Enugu,8200.0,1,1,5.0,Male,29.27,"first_purchase,loyalty,bulk_order",28,8200.0,1996-05-08,No,8200.0,B2B,Bank Transfer,5800.0,2400.0
ORD-010616,CUST-9974,Fatima,Hassan,2024-05-05,Laptop,Electronics,Ibadan,497400.0,1,1,1.6,F,29.92,"vip,first_purchase,seasonal",42,497400.0,1982-10-19,No,497400.0,Wholesale,Cash,348600.0,148800.0
ORD-010303,CUST-7495,Hauwa,Femi,2024-12-09,Headset,Electronics,Lagos,20900.0,1,1,5.0,Male,39.23,vip,29,20900.0,1995-09-05,No,20900.0,In-Store,POS,12700.0,8200.0
